Name,Price,Location,Mileage,URL
2008 Honda civic LX Sedan 4D,"$4,100","Newark, NJ",143K miles,https://www.facebook.com/marketplace/item/761537172617358/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,995","New York, NY",129K miles,https://www.facebook.com/marketplace/item/345748101811518/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda accord EX-L Sedan 4D,"$4,500","Brooklyn, NY",168K miles,https://www.facebook.com/marketplace/item/1622734455128654/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$5,495","Little Ferry, NJ",N/A,https://www.facebook.com/marketplace/item/1126016688518391/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1993 Honda civic EX Coupe 2D,"$1,234","Shickshinny, PA",108K miles,https://www.facebook.com/marketplace/item/3698709477115148/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,200","Linden, NJ",175K miles,https://www.facebook.com/marketplace/item/3323808971253399/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Honda accord Sport Sedan 4D,"$2,900","Greenwich, CT",90K miles,https://www.facebook.com/marketplace/item/363879793345002/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Acura tsx Sedan 4D,"$4,500","Bristol, PA",145K miles,https://www.facebook.com/marketplace/item/980572289608150/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda accord EX-L Sedan 4D,"$3,800","Valley Stream, NY",172K miles,https://www.facebook.com/marketplace/item/1212627830181374/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Toyota sienna XLE Minivan 4D,"$2,999","New Brunswick, NJ",151K miles,https://www.facebook.com/marketplace/item/439639885296997/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda accord LX Sedan 4D,"$4,300","Garfield, NJ",170K miles,https://www.facebook.com/marketplace/item/354331313864071/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Honda accord,"$1,234","New Haven, CT",N/A,https://www.facebook.com/marketplace/item/410414648273780/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Honda accord LX Sedan 4D,"$2,000","Philadelphia, PA",77K miles,https://www.facebook.com/marketplace/item/729353269331643/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic DX Coupe 2D,"$4,200","Riverhead, NY",139K miles,https://www.facebook.com/marketplace/item/1126279911823892/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic EX Sedan 4D,"$6,950","Springfield, MA",174K miles,https://www.facebook.com/marketplace/item/1085316082696699/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Honda accord Sport Sedan 4D,"$5,000","Paterson, NJ",105K miles,https://www.facebook.com/marketplace/item/1440371423232595/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic DX Sedan 4D,"$3,995","West Babylon, NY",130K miles,https://www.facebook.com/marketplace/item/2898831526923507/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Toyota corolla S Sedan 4D,"$5,800","Philadelphia, PA",155K miles,https://www.facebook.com/marketplace/item/1089301328849608/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Infiniti g37x Sedan,"$6,000","Newark, NJ",97K miles,https://www.facebook.com/marketplace/item/1483464912602802/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Lexus IS 250 Sport Sedan 4D,"$5,600","Philadelphia, PA",129K miles,https://www.facebook.com/marketplace/item/1419945558636863/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic DX Sedan 4D,"$3,000","Jericho, NY",158K miles,https://www.facebook.com/marketplace/item/372173802489445/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX-L Sedan 4D,"$6,650","Newark, DE",141K miles,https://www.facebook.com/marketplace/item/403966149145502/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic LX Sedan 4D,"$2,500","Bay Shore, NY",118K miles,https://www.facebook.com/marketplace/item/449595777597723/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic,"$4,300","Garnerville, NY",N/A,https://www.facebook.com/marketplace/item/1155398812570846/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX-L Sedan 4D,"$5,850","Beltsville, MD",165K miles,https://www.facebook.com/marketplace/item/844271507522064/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic,"$2,750","Bronx, NY",172K miles,https://www.facebook.com/marketplace/item/753380936890973/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Acura tl Sedan 4D,"$6,900","East Elmhurst, NY",110K miles,https://www.facebook.com/marketplace/item/1757047284821631/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX-L Coupe 2D,"$1,250","Deer Park, NY",136K miles,https://www.facebook.com/marketplace/item/781397874134171/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 BMW 5 series 528i xDrive Sedan 4D,"$5,000","Passaic, NJ",146K miles,https://www.facebook.com/marketplace/item/963927845363796/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX-L Sedan 4D,"$6,900","Allentown, PA",119K miles,https://www.facebook.com/marketplace/item/1277040657062309/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Sedan 4D,"$4,400","Manchester, CT",115K miles,https://www.facebook.com/marketplace/item/1142194000317897/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX Coupe 2D,"$4,200","Mt Sinai, NY",158K miles,https://www.facebook.com/marketplace/item/422441013590935/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic LX Sedan 4D,"$3,800","Colts Neck, NJ",165K miles,https://www.facebook.com/marketplace/item/366689526373967/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX Sedan 4D,"$5,500","Beverly, NJ",142K miles,https://www.facebook.com/marketplace/item/980367769691393/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 BMW 3 series 328xi Sedan 4D,"$2,500","Brentwood, NY",168K miles,https://www.facebook.com/marketplace/item/454005780443381/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Sedan 4D,"$5,800","Bronx, NY",106K miles,https://www.facebook.com/marketplace/item/957624385768098/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda accord EX Sedan 4D,"$6,000","North Bergen, NJ",86K miles,https://www.facebook.com/marketplace/item/963807185402814/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic LX Sedan 4D,"$6,800","Jamaica, NY",150K miles,https://www.facebook.com/marketplace/item/3327393910895350/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Coupe 2D,"$4,500","Bronx, NY",146K miles,https://www.facebook.com/marketplace/item/7425486357571378/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Honda civic LX Sedan 4D,"$3,500","Port Washington, NY",110K miles,https://www.facebook.com/marketplace/item/956895745923053/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Honda civic LX Sedan 4D,"$3,000","Bridgeport, CT",66K miles,https://www.facebook.com/marketplace/item/388572177403469/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Honda accord Sport Sedan 4D,"$2,000","Irvington, NJ",N/A,https://www.facebook.com/marketplace/item/3892549631023515/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic EX Coupe 2D,"$5,500","Beverly, NJ",121K miles,https://www.facebook.com/marketplace/item/337353312695876/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic EX Sedan 4D,"$5,900","Philadelphia, PA",72K miles,https://www.facebook.com/marketplace/item/388366073662720/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX-L Coupe 2D,"$6,000","Holmes, NY",120K miles,https://www.facebook.com/marketplace/item/291924873852662/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic LX Sedan 4D,"$2,200","Irvington, NJ",163K miles,https://www.facebook.com/marketplace/item/943367270903396/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Honda civic EX Sedan 4D,"$3,500","Stamford, CT",163K miles,https://www.facebook.com/marketplace/item/960038602494167/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic DX Sedan 4D,"$5,800","East Rutherford, NJ",139K miles,https://www.facebook.com/marketplace/item/419944734021238/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic GX Sedan 4D,"$3,700","Yonkers, NY",171K miles,https://www.facebook.com/marketplace/item/1047427912990876/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Acura tl,"$5,950","New York, NY",140K miles,https://www.facebook.com/marketplace/item/1250384449258804/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic LX Sedan 4D,"$6,400","New York, NY",105K miles,https://www.facebook.com/marketplace/item/734293172083146/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic LX Sedan 4D,"$4,800","Toms River, NJ",111K miles,https://www.facebook.com/marketplace/item/436036312271230/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda civic Sport Hatchback 4D,"$1,999","Newark, NJ",117K miles,https://www.facebook.com/marketplace/item/331777332889009/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Honda civic EX Sedan 4D,"$1,000","Farmingdale, NJ",177K miles,https://www.facebook.com/marketplace/item/399822079598487/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic LX Sedan 4D,"$6,950","Coram, NY",107K miles,https://www.facebook.com/marketplace/item/1146383570008523/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Sedan 4D,"$6,200","Paterson, NJ",112K miles,https://www.facebook.com/marketplace/item/437991301996813/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,900","Newark, NJ",127K miles,https://www.facebook.com/marketplace/item/1126085171760430/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic EX Sedan 4D,"$5,500","Allentown, PA",145K miles,https://www.facebook.com/marketplace/item/442952794764849/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,900","Bronx, NY",98K miles,https://www.facebook.com/marketplace/item/1705616873301669/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic DX Sedan 4D,"$5,700","Yonkers, NY",139K miles,https://www.facebook.com/marketplace/item/1536869186897215/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic Hybrid Sedan 4D,"$5,800","Elmhurst, NY",171K miles,https://www.facebook.com/marketplace/item/309479028870023/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX Sedan 4D,"$4,000","New York, NY",116K miles,https://www.facebook.com/marketplace/item/956746212499898/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Sedan 4D,"$5,950","Newark, NJ",N/A,https://www.facebook.com/marketplace/item/450172647394704/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mercedes-Benz c-class C 250 Coupe 2D,"$2,200","Newark, NJ",70K miles,https://www.facebook.com/marketplace/item/1859882534476157/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic EX Sedan 4D,"$4,800","Lansdale, PA",93K miles,https://www.facebook.com/marketplace/item/349596640977147/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic EX Sedan 4D,"$6,499","Paterson, NJ",143K miles,https://www.facebook.com/marketplace/item/786560286729496/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai veloster Coupe 3D,"$4,500","New York, NY",114K miles,https://www.facebook.com/marketplace/item/1099666587988685/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic EX Coupe 2D,"$3,500","Monticello, NY",95K miles,https://www.facebook.com/marketplace/item/452166530512010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda civic EX-L Sedan 4D,"$2,500","Paterson, NJ",80K miles,https://www.facebook.com/marketplace/item/25408861062062698/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Honda civic LX Sedan 4D,"$3,000","Fairview, NJ",72K miles,https://www.facebook.com/marketplace/item/359750827086224/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX Sedan 4D,"$5,000","Landisville, NJ",180K miles,https://www.facebook.com/marketplace/item/1091018111963714/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,850","Paterson, NJ",132K miles,https://www.facebook.com/marketplace/item/3582304688748881/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Honda civic DX Hatchback 2D,"$2,750","Poughkeepsie, NY",130K miles,https://www.facebook.com/marketplace/item/856956986193953/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$5,800","Yonkers, NY",163K miles,https://www.facebook.com/marketplace/item/950041033256259/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$6,800","Paterson, NJ",151K miles,https://www.facebook.com/marketplace/item/960151242263696/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$4,500","Allentown, PA",129K miles,https://www.facebook.com/marketplace/item/2125757801136637/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Honda cr-v EX Sport Utility 4D,"$4,500","Pound Ridge, NY",138K miles,https://www.facebook.com/marketplace/item/1090017722077030/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda civic EX-L,"$1,000","Paterson, NJ",80K miles,https://www.facebook.com/marketplace/item/757980559777596/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Honda civic EX Coupe 2D,"$4,000","Nanuet, NY",110K miles,https://www.facebook.com/marketplace/item/1141886247152876/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic EX Sedan 4D,"$4,500","Hackensack, NJ",131K miles,https://www.facebook.com/marketplace/item/2825852590919495/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Honda civic EX Coupe 2D,"$4,000","Monroe, NY",80K miles,https://www.facebook.com/marketplace/item/395212693481793/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Toyota camry LE Sedan 4D,"$3,500","Jamaica, NY",120K miles,https://www.facebook.com/marketplace/item/816269976553132/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda accord EX-L Sedan 4D,"$6,500","Elmont, NY",145K miles,https://www.facebook.com/marketplace/item/797788452262713/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Honda cr-v EX Sport Utility 4D,"$3,500","Reading, PA",125K miles,https://www.facebook.com/marketplace/item/792756519056119/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Nissan versa Note S Hatchback 4D,"$4,000","Jackson Heights, NY",115K miles,https://www.facebook.com/marketplace/item/809702224413144/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic DX Coupe 2D,"$4,900","Riverhead, NY",N/A,https://www.facebook.com/marketplace/item/444241904816088/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic EX Sedan 4D,"$3,750","Belleville, NJ",104K miles,https://www.facebook.com/marketplace/item/983474763161505/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic,"$4,000","Holbrook, NY",143K miles,https://www.facebook.com/marketplace/item/996768415126424/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic Hybrid Sedan 4D,"$4,800","Ridgefield, NJ",107K miles,https://www.facebook.com/marketplace/item/1993768991021262/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Honda civic EX Sedan 4D,"$4,000","Stony Point, NY",57K miles,https://www.facebook.com/marketplace/item/201072003098856/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic EX Sedan 4D,"$5,850","Cranston, RI",98K miles,https://www.facebook.com/marketplace/item/775923937972535/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda accord EX-L w/Navigation & Honda Sensing Coupe 2D,"$1,099","Berlin, CT",84K miles,https://www.facebook.com/marketplace/item/1575833523271016/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic LX Sedan 4D,"$5,400","Bronx, NY",103K miles,https://www.facebook.com/marketplace/item/6704511169652514/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet cruze,"$2,000","New York, NY",87K miles,https://www.facebook.com/marketplace/item/413000734849364/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda accord LX Sedan 4D,"$4,000","Queens Village, NY",167K miles,https://www.facebook.com/marketplace/item/402559542693928/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic LX Sedan 4D,"$5,950","Westville, NJ",147K miles,https://www.facebook.com/marketplace/item/2198633267138552/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Acura tl 3.2 Sedan 4D,"$2,000","Carteret, NJ",161K miles,https://www.facebook.com/marketplace/item/946247310298802/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda accord EX Sedan 4D,"$4,199","White Plains, NY",130K miles,https://www.facebook.com/marketplace/item/433691069285339/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 BMW 325xi,"$1,300","New York, NY",68K miles,https://www.facebook.com/marketplace/item/1537035697077375/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Sedan 4D,"$6,990","Woodbine, NJ",107K miles,https://www.facebook.com/marketplace/item/2462470727282161/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda cr-v EX Sport Utility 4D,"$2,200","Springfield, MA",N/A,https://www.facebook.com/marketplace/item/8028564780506336/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX Sedan 4D,"$7,000","Wilmington, DE",153K miles,https://www.facebook.com/marketplace/item/426865126652010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Acura rsx Type S Sport Coupe 2D,"$6,000","Bronx, NY",60K miles,https://www.facebook.com/marketplace/item/1161339988375416/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Acura rsx Type S Sport Coupe 2D,"$6,700","Dunellen, NJ",138K miles,https://www.facebook.com/marketplace/item/824037209567943/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Honda civic EX Sedan 4D,"$1,000","Philadelphia, PA",78K miles,https://www.facebook.com/marketplace/item/952326372997858/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic,"$5,900","Southampton, NY",130K miles,https://www.facebook.com/marketplace/item/1375139896530187/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda cr-z EX Coupe 2D,"$5,999","Edison, NJ",166K miles,https://www.facebook.com/marketplace/item/1098459894745162/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Acura rsx Sport Coupe 2D,"$5,000","Carlstadt, NJ",159K miles,https://www.facebook.com/marketplace/item/420781837330203/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda accord EX-L Coupe 2D,"$6,200","New York, NY",134K miles,https://www.facebook.com/marketplace/item/973826130800570/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Honda civic EX Coupe 2D,"$3,500","Scranton, PA",168K miles,https://www.facebook.com/marketplace/item/478592597833894/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda accord,"$2,000","Paterson, NJ",75K miles,https://www.facebook.com/marketplace/item/925712092572815/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic EX Coupe 2D,"$7,000","Rockaway, NJ",101K miles,https://www.facebook.com/marketplace/item/1088916565497150/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Acura tsx Sedan 4D,"$5,000","Hamden, CT",170K miles,https://www.facebook.com/marketplace/item/1152814402416978/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda cr-z Coupe 2D,"$3,000","Bushkill, PA",177K miles,https://www.facebook.com/marketplace/item/1087360272535878/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 BMW 528ix drive,"$3,500","Middletown, CT",151K miles,https://www.facebook.com/marketplace/item/411140341622678/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic Hybrid Sedan 4D,"$3,500","Stoughton, MA",166K miles,https://www.facebook.com/marketplace/item/1262918311177727/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda insight Hatchback 4D,"$4,500","Philadelphia, PA",146K miles,https://www.facebook.com/marketplace/item/1377340589632887/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda civic Hybrid Sedan 4D,"$2,500","Mt Holly, NJ",153K miles,https://www.facebook.com/marketplace/item/727634439517301/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,500","Baldwin, NY",156K miles,https://www.facebook.com/marketplace/item/755098520144966/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX-L Sedan 4D,"$3,495","Shirley, NY",116K miles,https://www.facebook.com/marketplace/item/1388285438535549/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Honda civic LX Sedan 4D,"$5,999","North Brunswick, NJ",151K miles,https://www.facebook.com/marketplace/item/1346184166064944/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda accord EX-L Coupe 2D,"$3,600","Orangeburg, NY",170K miles,https://www.facebook.com/marketplace/item/1220121435977825/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1993 Honda civic LX Sedan 4D,"$4,000","Jersey City, NJ",177K miles,https://www.facebook.com/marketplace/item/1536790040210686/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic LX Sedan 4D,"$6,950","Newark, NJ",N/A,https://www.facebook.com/marketplace/item/1176563306846743/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic,"$6,975","Parsippany, NJ",114K miles,https://www.facebook.com/marketplace/item/970125584706190/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic EX Sedan 4D,"$6,800","Stamford, CT",150K miles,https://www.facebook.com/marketplace/item/449185627488306/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Honda civic EX Coupe 2D,"$4,900","Philadelphia, PA",139K miles,https://www.facebook.com/marketplace/item/1468460587113451/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Honda civic EX Coupe 2D,"$2,700","Bangor, PA",174K miles,https://www.facebook.com/marketplace/item/423715200250174/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Honda civic LX Sedan 4D,"$6,999","Philadelphia, PA",109K miles,https://www.facebook.com/marketplace/item/1425239091715669/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic Hybrid Sedan 4D,"$1,900","Poughkeepsie, NY",148K miles,https://www.facebook.com/marketplace/item/395396716543381/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic Hybrid Sedan 4D,"$5,800","Milford, CT",117K miles,https://www.facebook.com/marketplace/item/762936919306858/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,700","Hackensack, NJ",150K miles,https://www.facebook.com/marketplace/item/285367247970795/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Honda civic LX Coupe 2D,"$3,000","Jersey City, NJ",177K miles,https://www.facebook.com/marketplace/item/814567970009624/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX Sedan 4D,"$5,500","Brooklyn, NY",130K miles,https://www.facebook.com/marketplace/item/1444820903126665/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic LX-S Sedan 4D,"$4,300","Philadelphia, PA",160K miles,https://www.facebook.com/marketplace/item/865264952072400/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Honda civic EX Sedan 4D,"$6,500","Paterson, NJ",149K miles,https://www.facebook.com/marketplace/item/7517229291703969/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Honda civic,"$2,000","Garfield, NJ",82K miles,https://www.facebook.com/marketplace/item/1212742190134922/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic hybrid,"$4,500","Long Branch, NJ",131K miles,https://www.facebook.com/marketplace/item/446893501097903/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Honda civic EX Sedan 4D,"$3,800","Huntington Station, NY",166K miles,https://www.facebook.com/marketplace/item/753338536788928/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$5,950","Bronx, NY",153K miles,https://www.facebook.com/marketplace/item/457697656702561/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai veloster Coupe 3D,"$4,300","Jamaica, NY",119K miles,https://www.facebook.com/marketplace/item/1154008035847585/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic LX Sedan 4D,"$6,800","Allentown, PA",97K miles,https://www.facebook.com/marketplace/item/981275110045303/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Honda cr-v EX Sport Utility 4D,"$3,000","Newark, NJ",154K miles,https://www.facebook.com/marketplace/item/252875584577352/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Honda civic EX Sedan 4D,"$6,500","Roosevelt, NY",156K miles,https://www.facebook.com/marketplace/item/7419860104723444/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic EX-L Coupe 2D,"$3,500","Washington Twp, NJ",171K miles,https://www.facebook.com/marketplace/item/1580621566056731/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Honda civic,"$2,000","New York, NY",172K miles,https://www.facebook.com/marketplace/item/3395862720722902/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Honda civic DX Sedan 4D,"$4,600","Trenton, NJ",148K miles,https://www.facebook.com/marketplace/item/1650957935440892/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Honda civic LX Sedan 4D,"$3,995","Clifton, NJ",160K miles,https://www.facebook.com/marketplace/item/965999998335224/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
